CountryCode,Year,Value,Unit
ECU,2006,12.4763889313,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2007,12.8369207382,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2008,11.1872653961,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2009,11.1190853119,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2010,12.5650310516,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2011,11.7929458618,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2012,12.1873636246,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2013,12.2423944473,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2014,12.4016933441,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2015,11.7598867416,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2016,10.8520460129,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2017,10.6912202835,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2018,11.2004232407,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ECU,2019,10.6225156784,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2000,8.7770051956,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2001,7.8154854774,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2002,7.7743749619,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2003,8.4502010345,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2004,7.9412112236,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2005,8.9350252151,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2006,9.1026391983,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2007,9.559715271,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2008,10.1760702133,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2009,10.0497016907,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2010,9.9358968735,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2011,10.2546272278,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2012,10.5039634705,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2013,10.001865387,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2014,10.4429969788,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2015,10.1687994003,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2016,10.5254898071,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2017,10.2680063248,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2018,9.7949285507,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EGY,2019,9.5906219482,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2000,29.3633327484,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2001,28.6962623596,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2002,29.8327064514,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2003,30.0715942383,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2004,31.57081604,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2005,32.3642616272,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2006,33.72082901,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2007,34.2637290955,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2008,31.4733562469,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2009,27.4364833832,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2010,25.8947219849,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2011,24.9109172821,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2012,23.6199989319,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2013,22.0397815704,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2014,22.5804023743,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2015,22.5249881744,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2016,21.596364975,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2017,22.5501289368,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2018,22.4446411133,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ESP,2019,20.9001522064,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2000,49.4425697327,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2001,48.5227546692,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2002,49.4164505005,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2003,50.0211105347,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2004,48.3967056274,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2005,50.4736366272,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2006,48.1877098083,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2007,46.4537162781,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2008,44.9466514587,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2009,40.5663032532,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2010,40.5929336548,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2011,40.9188575745,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2012,41.9307975769,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2013,41.0122489929,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2014,39.5345840454,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2015,37.7938308716,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2016,36.9977149963,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2017,35.311466217,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2018,36.4054603577,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
EST,2019,37.1068954468,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2000,0.2030188888,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2001,0.2451398969,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2002,0.2406898886,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2003,0.2673906088,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2004,0.268740505,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2005,0.2927094102,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2006,0.3192365766,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2007,0.3128177822,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2008,0.3612126112,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2009,0.3944743872,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2010,0.3430579901,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2011,0.3473210931,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2012,0.4461081922,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2013,0.4953168929,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2014,0.5339189768,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2015,0.5375865698,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2016,0.5755215883,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2017,0.5990369916,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2018,0.6050767899,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
ETH,2019,0.5952382684,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2000,43.0124282837,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2001,43.314655304,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2002,42.4544792175,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2003,45.8700294495,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2004,47.9683189392,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2005,43.2351341248,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2006,49.1127662659,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2007,49.5103111267,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2008,46.0565338135,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2009,38.0805091858,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2010,42.9116363525,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2011,40.1174240112,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2012,38.7847824097,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2013,37.2865562439,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2014,37.1224861145,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2015,35.7767601013,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2016,35.9947471619,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2017,35.7333068848,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2018,37.5312576294,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FIN,2019,33.8398094177,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2000,30.0081119537,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2001,29.1731739044,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2002,28.7307510376,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2003,28.9205932617,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2004,29.9304161072,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2005,29.6083030701,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2006,29.0985965729,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2007,30.306268692,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2008,29.5287952423,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2009,26.767911911,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2010,26.9770851135,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2011,27.9309196472,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2012,25.3117752075,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2013,24.8175964355,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2014,23.740398407,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2015,22.4814949036,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2016,22.0661296844,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2017,22.5525169373,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2018,22.1931400299,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
FRA,2019,21.732175827,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2000,37.750202179,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2001,37.8279838562,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2002,37.4746437073,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2003,38.4377212524,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2004,38.861869812,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2005,38.7685966492,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2006,39.6646690369,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2007,39.4851531982,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2008,36.0021934509,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2009,33.5947952271,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2010,31.7407302856,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2011,30.0481834412,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2012,31.0387573242,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2013,31.2163562775,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2014,28.9990406036,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2015,27.3530788422,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2016,25.8455886841,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2017,25.5818424225,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2018,25.6186294556,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GBR,2019,24.66340065,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2000,35.1699447632,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2001,34.9619026184,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2002,34.1377601624,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2003,30.6847953796,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2004,30.5039196014,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2005,31.0364513397,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2006,30.6491622925,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2007,29.8318824768,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2008,28.5905475616,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2009,29.8436946869,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2010,27.3886318207,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2011,23.6205863953,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2012,22.2405815125,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2013,21.2252063751,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2014,21.6506614685,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2015,20.8261299133,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2016,20.2821903229,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2017,20.4916286469,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2018,19.1285705566,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
GRC,2019,17.8903465271,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2000,18.9785747528,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2001,20.268289566,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2002,22.1957550049,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2003,23.5039272308,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2004,22.6206512451,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2005,23.5863933563,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2006,25.0894966125,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2007,25.7754001617,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2008,25.676782608,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2009,21.0946102142,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2010,21.8141899109,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2011,21.5802841187,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2012,20.0439815521,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2013,20.5009689331,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2014,20.1062259674,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2015,21.1098575592,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2016,21.1650714874,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2017,22.1197433472,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2018,22.4153881073,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
HUN,2019,22.4102668762,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2000,5.063393116,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2001,5.4640250206,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2002,5.8756685257,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2003,6.0646629333,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2004,6.3559684753,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2005,6.5376300812,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2006,6.5540742874,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2007,6.9291448593,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2008,8.1348323822,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2009,8.7468662262,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2010,8.000254631,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2011,9.2025270462,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2012,9.5924425125,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2013,8.1603794098,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2014,8.173913002,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2015,9.4128170013,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2016,9.9412183762,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2017,8.9265613556,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2018,10.4819908142,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IDN,2019,11.1033906937,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2000,3.58573246,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2001,3.6744661331,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2002,3.7173306942,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2003,3.9377241135,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2004,4.1443195343,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2005,4.3374447823,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2006,4.6589035988,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2007,5.1300706863,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2008,5.4802465439,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2009,5.9433407784,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2010,6.2089967728,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2011,6.6633629799,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2012,7.1662869453,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2013,7.1158008575,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2014,7.6884360313,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2015,7.8831367493,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2016,8.2247524261,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2017,8.4320735931,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2018,8.7663059235,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IND,2019,8.7488412857,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2000,57.4746437073,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2001,55.4795036316,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2002,55.5456809998,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2003,60.0594902039,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2004,61.0346794128,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2005,63.903137207,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2006,63.8983078003,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2007,60.0719871521,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2008,50.0256614685,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2009,40.4638442993,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2010,36.5876083374,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2011,35.1523017883,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2012,33.4962158203,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2013,34.3050193787,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2014,33.7744941711,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2015,33.1100654602,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2016,33.7460975647,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2017,32.282119751,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2018,31.5727748871,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRL,2019,29.923122406,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2000,23.036567688,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2001,24.2620105743,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2002,23.7129192352,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2003,27.3978042603,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2004,28.8695774078,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2005,28.9811248779,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2006,31.0129985809,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2007,31.7776813507,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2008,31.7175617218,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2009,31.6678600311,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2010,33.0992774963,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2011,32.7153244019,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2012,32.320350647,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2013,31.4031524658,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2014,33.5154037476,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2015,34.2948150635,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2016,33.5193710327,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2017,36.5374717712,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2018,38.886013031,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRN,2019,39.5888137817,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2000,8.4140663147,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2001,10.7400074005,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2002,10.4774169922,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2003,11.0758972168,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2004,14.6214675903,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2005,14.5427913666,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2006,13.6360788345,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2007,10.7978506088,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2008,14.2644166946,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2009,17.1142406464,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
IRQ,2010,17.5517215729,tCO2 equivalent/cap; percentile p90p100; lpfghgi999
